product_tier,make_name,price,first_zip_digit,search_views,detail_views,stock_days,ctr,live_days,first_registration_age
Basic,Renault,3495,3,310.0,0.0,0,0.0,0,13
Basic,Peugeot,3149,7,5812.0,104.0,96,0.016999311768754303,96,18
Basic,SEAT,13900,9,395.0,12.0,39,0.030379746835443037,39,8
Basic,Ford,8600,6,3598.0,209.0,102,0.058087826570316844,307,13
Basic,Mazda,32895,7,1032.0,33.0,13,0.03197674418604651,72,7
Basic,Mazda,11445,7,25652.0,897.0,98,0.034968033681584285,509,11
Basic,Opel,10999,4,118.0,4.0,4,0.03389830508474576,4,9
Basic,Toyota,3444,3,451.0,55.0,4,0.12195121951219512,4,20
Basic,Opel,4450,5,7459.0,243.0,64,0.03257809357822764,64,16
Basic,Opel,12800,1,1285.0,64.0,121,0.049805447470817124,121,10
Basic,Mazda,26250,8,787.0,12.0,12,0.015247776365946633,12,8
Basic,Toyota,2400,6,505.0,19.0,5,0.03762376237623762,5,21
Basic,BMW,25750,1,19227.0,640.0,55,0.03328652415873511,55,18
Basic,Fiat,2995,9,1366.0,53.0,35,0.038799414348462666,123,17
Basic,Opel,5945,9,247.0,18.0,4,0.0728744939271255,122,15
Basic,Peugeot,4950,1,4115.0,199.0,93,0.04835965978128797,64,18
Basic,MINI,21555,1,203.0,2.0,5,0.009852216748768473,5,7
Basic,Chevrolet,2899,9,1336.0,18.0,56,0.01279940119760479,56,17
Basic,Kia,7950,1,4797.0,243.0,37,0.05065666041275797,37,13
Basic,Peugeot,3450,2,130.0,1.0,8,0.007692307692307693,8,18
Basic,Volkswagen,6450,2,2127.0,83.0,106,0.03902209685002351,106,15
Basic,Renault,24700,7,844.0,42.0,22,0.04976303317535545,22,6
Basic,Mercedes-Benz,31500,2,1100.0,38.0,36,0.034545454545454546,36,9
Basic,Jeep,29840,5,2101.0,81.0,100,0.038553069966682535,600,6
Basic,Mercedes-Benz,19950,1,4605.0,372.0,37,0.08078175895765473,37,12
Basic,SEAT,4850,5,932.0,57.0,47,0.05810085836909871,17,14
Basic,SEAT,1499,2,892.0,16.0,26,0.017937219730941704,25,23
Basic,MINI,31950,1,46.0,0.0,10,0.0,217,6
Basic,Volkswagen,12045,7,592.0,36.0,6,0.060810810810810814,6,13
Basic,Peugeot,4450,9,6236.0,105.0,59,0.01599583066067992,59,12
Basic,Honda,16950,9,3470.0,151.0,113,0.04351585014409222,114,10
Basic,Mercedes-Benz,6750,4,4803.0,87.0,43,0.017207995003123047,43,15
Basic,Mazda,35940,5,717.0,61.0,8,0.08507670850767085,8,6
Basic,Mercedes-Benz,16450,8,1049.0,69.0,8,0.0657769304099142,8,11
Basic,Opel,12750,7,81.0,0.0,3,0.0,92,10
Basic,Volkswagen,8900,3,203.0,10.0,4,0.04926108374384237,4,15
Basic,Citroen,1945,3,943.0,81.0,9,0.08589607635206786,216,19
Basic,Suzuki,5950,6,1152.0,36.0,107,0.03125,18,12
Basic,Ford,6345,7,2889.0,61.0,53,0.021114572516441676,53,11
Basic,SEAT,20900,1,5268.0,108.0,69,0.02050113895216401,69,6
Basic,Skoda,15899,1,302.0,9.0,11,0.029801324503311258,11,11
Basic,Mercedes-Benz,18950,4,2341.0,107.0,59,0.0457069628363947,58,12
Basic,Volkswagen,6890,6,460.0,8.0,4,0.017391304347826087,4,11
Basic,Volkswagen,15945,4,1347.0,30.0,10,0.022271714922048998,11,9
Basic,Volkswagen,12500,5,2430.0,86.0,17,0.03539094650205761,224,10
Basic,Toyota,38245,3,3009.0,105.0,93,0.03489531405782652,387,13
Basic,Renault,19449,3,501.0,5.0,5,0.00998003992015968,94,6
Basic,Audi,3695,2,154.0,19.0,0,0.12337662337662338,0,19
Basic,Volkswagen,21950,9,543.0,16.0,74,0.029465930018416207,159,8
Basic,Audi,14950,1,1457.0,109.0,11,0.07481125600549074,70,15
Basic,Renault,9940,3,1032.0,29.0,57,0.02810077519379845,57,11
Basic,Skoda,10790,6,586.0,16.0,30,0.027303754266211604,31,12
Basic,Opel,19950,7,38.0,5.0,1,0.13157894736842105,1,10
Basic,Mitsubishi,3400,9,5788.0,33.0,4,0.005701451278507256,122,18
Basic,Fiat,1450,6,69.0,7.0,0,0.0963768115942029,0,21
Basic,Fiat,3950,1,2589.0,123.0,42,0.047508690614136734,42,14
Basic,BMW,29950,8,209.0,17.0,0,0.08133971291866028,1,8
Basic,Opel,26999,2,1707.0,78.0,101,0.04569420035149385,13,7
Basic,Kia,7450,4,3020.0,78.0,73,0.025827814569536423,73,9
Basic,Land Rover,31900,6,1571.0,73.0,17,0.046467218332272436,136,13
Basic,Citroen,7950,5,1181.0,68.0,94,0.057578323454699404,93,14
Basic,Toyota,16999,2,158.0,6.0,2,0.0379746835443038,2,9
Premium,Nissan,5945,2,35876.0,888.0,80,0.024751923291336828,80,19
Basic,BMW,29750,3,127.0,9.0,1,0.07086614173228346,1,6
Basic,Dodge,400,3,2241.0,151.0,3,0.06738063364569388,91,23
Basic,Alfa Romeo,5400,3,1561.0,90.0,20,0.057655349135169766,79,16
Basic,Renault,15950,6,208.0,4.0,30,0.019230769230769232,1,9
Basic,Opel,5200,5,1017.0,91.0,17,0.08947885939036382,17,15
Basic,Volkswagen,15950,8,855.0,46.0,44,0.05380116959064327,44,11
Basic,Volkswagen,7945,6,2496.0,49.0,95,0.019631410256410256,95,8
Basic,Skoda,19900,7,1274.0,165.0,84,0.12951334379905807,84,9
Basic,Volkswagen,29840,6,270.0,13.0,23,0.04814814814814815,111,7
Basic,Nissan,2945,9,1089.0,42.0,32,0.03856749311294766,32,18
Basic,Ferrari,209950,6,3488.0,169.0,62,0.04845183486238532,62,29
Basic,Nissan,10695,6,233.0,26.0,8,0.11158798283261803,97,13
Basic,Volkswagen,599,7,17949.0,1774.0,65,0.09883558972644715,124,22
Basic,Citroen,6500,1,1542.0,137.0,69,0.08884565499351492,125,13
Basic,BMW,49500,3,827.0,36.0,6,0.04353083434099154,6,9
Basic,Opel,1499,5,658.0,3.0,15,0.004559270516717325,163,26
Basic,Ford,8900,4,1141.0,54.0,56,0.04732690622261174,55,13
Basic,BMW,6950,9,2379.0,237.0,42,0.09962168978562422,219,19
Plus,Fiat,10740,5,925.0,21.0,7,0.022702702702702703,7,8
Basic,Volvo,13900,2,96.0,2.0,1,0.020833333333333332,1,10
Basic,Audi,5999,7,8718.0,316.0,103,0.03624684560679055,280,17
Basic,Daihatsu,999,6,629.0,33.0,7,0.05246422893481717,7,25
Basic,Opel,4350,8,2132.0,127.0,50,0.05956848030018762,372,17
Basic,Ford,7250,6,67.0,4.0,6,0.05970149253731343,6,12
Basic,Toyota,5500,1,3028.0,152.0,36,0.04768824306472919,36,12
Basic,Renault,3750,1,403.0,15.0,12,0.03722084367245657,12,16
Basic,Mercedes-Benz,3650,3,4660.0,327.0,83,0.07017167381974249,83,19
Basic,Peugeot,12400,2,162.0,2.0,6,0.011728395061728394,5,7
Basic,Fiat,6600,7,142.0,0.0,9,0.0,186,10
Basic,Opel,9750,5,211.0,1.0,24,0.004739336492890996,143,11
Basic,Nissan,16635,2,19.0,0.0,1,0.0,30,6
Basic,Kia,3950,6,2609.0,47.0,33,0.017113836719049442,33,14
Basic,Peugeot,2999,9,1231.0,71.0,34,0.057676685621445976,34,17
Basic,Peugeot,11945,2,74.0,2.0,17,0.02702702702702703,105,10
Basic,Mazda,2350,2,695.0,26.0,24,0.03741007194244604,24,20
Basic,Peugeot,14900,5,2629.0,71.0,126,0.02700646633701027,215,9
Basic,Citroen,12900,5,385.0,21.0,5,0.05454545454545454,6,10
Basic,Toyota,3450,2,253.0,25.0,2,0.09387351778656126,2,17
Basic,Lotus,38950,6,2781.0,126.0,31,0.045307443365695796,31,54
Basic,Toyota,1299,4,174.0,34.0,2,0.19540229885057472,2,26
Basic,Honda,11900,9,4009.0,247.0,119,0.061611374407582936,327,10
Basic,Fiat,5500,8,28334.0,1320.0,105,0.0442577821698313,134,52
Basic,BMW,7950,7,4410.0,274.0,61,0.06213151927437642,2,23
Basic,Renault,14900,2,109.0,1.0,7,0.009174311926605505,8,9
Basic,BMW,5499,2,5089.0,284.0,89,0.05580664177638043,89,21
Basic,Maserati,47900,2,10196.0,610.0,93,0.05982738328756375,386,16
Basic,Chevrolet,1600,3,7416.0,114.0,110,0.01460355987055016,110,18
Plus,Skoda,8750,7,2756.0,107.0,23,0.038824383164005806,23,14
Basic,Renault,6950,6,1593.0,127.0,35,0.07972379158819837,35,10
Basic,BMW,69895,3,4323.0,122.0,96,0.028221142724959517,478,7
Basic,Audi,21999,7,1169.0,100.0,9,0.0855431993156544,68,9
Basic,BMW,7000,1,5902.0,154.0,33,0.026092849881396138,62,35
Basic,Renault,3249,4,89.0,11.0,3,0.12359550561797752,3,18
Basic,Volvo,45890,6,80.0,3.0,3,0.0375,3,6
Basic,Opel,9990,1,338.0,11.0,20,0.03254437869822485,50,10
Basic,Caravans-Wohnm,6950,1,1341.0,64.0,47,0.047725577926920205,47,18
Basic,Opel,795,3,877.0,35.0,6,0.039908779931584946,183,25
Basic,Peugeot,15990,2,733.0,33.0,21,0.045020463847203276,20,8
Basic,Renault,11750,1,759.0,28.0,7,0.03689064558629776,214,11
Basic,Toyota,7849,3,608.0,30.0,32,0.049342105263157895,32,16
Basic,BMW,6950,2,13623.0,389.0,58,0.027126917712691767,58,20
Basic,Audi,34950,7,6511.0,420.0,103,0.06450622024266625,280,12
Basic,Hyundai,2450,6,5956.0,76.0,112,0.012760241773002015,112,22
Basic,Volkswagen,29900,5,2752.0,51.0,52,0.017605377906976746,52,6
Basic,Mazda,24400,6,4013.0,171.0,116,0.04048093695489658,321,10
Basic,Peugeot,2950,6,181.0,4.0,6,0.022099447513812154,6,17
Basic,Citroen,12900,8,443.0,17.0,50,0.03837471783295711,138,10
Basic,Volvo,16950,1,2822.0,81.0,57,0.028703047484053862,57,11
Basic,Renault,18745,8,1990.0,47.0,69,0.023618090452261306,216,7
Basic,SEAT,2350,7,1071.0,45.0,15,0.04201680672268908,192,20
Basic,Mitsubishi,29990,2,1887.0,83.0,97,0.04398516163222046,97,6
Basic,Mitsubishi,3750,5,410.0,16.0,13,0.03902439024390244,42,18
Basic,Peugeot,4749,8,174.0,4.0,6,0.022988505747126436,183,16
Basic,Volvo,1600,2,142.0,3.0,1,0.02112676056338028,2,25
Premium,Mercedes-Benz,22900,5,3280.0,188.0,11,0.05731707317073171,11,11
Basic,Mazda,1495,6,363.0,14.0,4,0.03856749311294766,4,24
Basic,Honda,28450,8,575.0,22.0,20,0.03826086956521739,109,8
Premium,Peugeot,9999,3,6455.0,215.0,31,0.033307513555383424,1,10
Basic,Peugeot,4999,8,2979.0,66.0,63,0.022155085599194362,63,17
Basic,Saab,10945,3,3948.0,139.0,59,0.03520770010131712,60,18
Basic,Kia,11990,1,956.0,19.0,23,0.0198744769874477,52,8
Basic,Kia,5495,1,292.0,10.0,5,0.03424657534246575,6,12
Plus,Renault,5440,3,2304.0,79.0,82,0.03428819444444445,82,15
Basic,BMW,47990,3,3355.0,193.0,73,0.05752608047690015,191,6
Basic,Renault,750,1,193.0,19.0,2,0.09844559585492228,30,20
Premium,Mercedes-Benz,8909,2,31514.0,805.0,81,0.025544202576632608,82,14
Basic,Volvo,1995,5,1728.0,55.0,67,0.031828703703703706,67,22
Basic,Mazda,24249,9,1779.0,113.0,48,0.060342889263631246,105,9
Basic,MINI,16495,3,1595.0,76.0,44,0.04764890282131661,44,10
Basic,Renault,8400,2,454.0,7.0,29,0.015418502202643172,29,11
Basic,Ford,6440,6,356.0,11.0,39,0.03089887640449438,39,13
Basic,Ford,16849,8,186.0,4.0,30,0.021505376344086023,1,7
Basic,Abarth,18900,8,4157.0,178.0,62,0.0428193408708203,62,9
Basic,Mitsubishi,12450,6,279.0,24.0,11,0.08602150537634409,11,8
Basic,Volkswagen,12400,3,526.0,9.0,44,0.017110266159695818,44,7
Basic,Volkswagen,31950,5,570.0,18.0,6,0.031578947368421054,6,10
Basic,Volkswagen,7750,7,2566.0,95.0,24,0.03702260327357755,24,19
Basic,Volkswagen,999,9,1073.0,63.0,11,0.05577819198508853,11,24
Basic,Volkswagen,7650,9,517.0,10.0,6,0.0183752417794971,6,8
Basic,Volkswagen,12450,5,345.0,27.0,6,0.0782608695652174,95,10
Basic,Dacia,10490,3,7108.0,96.0,118,0.013505908835115363,327,12
Basic,Opel,1950,4,572.0,16.0,27,0.02657342657342657,27,23
Basic,Citroen,1495,5,232.0,7.0,2,0.028663793103448274,2,20
Basic,Toyota,16999,1,553.0,8.0,21,0.014466546112115732,139,7
Basic,Renault,40925,3,27.0,2.0,0,0.07407407407407407,1,6
Basic,Audi,6295,6,535.0,129.0,4,0.2411214953271028,122,20
Basic,Audi,32495,2,752.0,7.0,15,0.009308510638297872,104,9
Basic,Jaguar,54950,4,258.0,4.0,3,0.015503875968992248,3,7
Basic,Hyundai,37950,7,549.0,13.0,19,0.023679417122040074,19,8
Basic,Citroen,4999,9,333.0,35.0,6,0.10510510510510511,183,17
Basic,Volkswagen,16950,2,577.0,8.0,6,0.01386481802426343,183,9
Basic,Citroen,3250,4,1627.0,48.0,68,0.02950215119852489,157,18
Basic,Toyota,26250,5,586.0,21.0,100,0.03583617747440273,70,6
Basic,Toyota,3759,2,103.0,2.0,4,0.019417475728155338,4,21
Basic,Citroen,15495,5,252.0,12.0,24,0.047619047619047616,112,7
Basic,Suzuki,9800,8,657.0,18.0,44,0.0273972602739726,133,10
Basic,BMW,5950,9,6462.0,207.0,54,0.03203342618384401,54,18
Basic,Mercedes-Benz,31950,3,1178.0,66.0,25,0.05602716468590832,173,12
Basic,Toyota,16690,3,389.0,6.0,14,0.015424164524421594,73,7
Basic,Toyota,9200,7,921.0,18.0,29,0.019543973941368076,29,7
Basic,Opel,3450,3,350.0,6.0,9,0.017142857142857144,9,19
Basic,Ford,5450,4,725.0,40.0,3,0.05517241379310345,92,12
Basic,Volvo,11750,6,2691.0,85.0,82,0.031586770717205497,316,13
Basic,Skoda,8450,2,2697.0,80.0,43,0.029662588060808306,43,11
Basic,Volvo,5750,7,186.0,4.0,0,0.021505376344086023,0,17
Basic,SEAT,7950,7,2466.0,112.0,75,0.0454176804541768,369,12
Basic,Volkswagen,18850,9,162.0,14.0,8,0.08641975308641975,8,6
Basic,Citroen,17950,6,422.0,16.0,68,0.03601895734597157,216,11
Basic,Renault,7495,4,2086.0,196.0,29,0.09395973154362416,29,15
Basic,Audi,79880,5,22064.0,716.0,87,0.03245105148658448,87,6
Basic,Renault,5249,8,1512.0,36.0,18,0.023809523809523808,19,13
Basic,Opel,12995,8,238.0,4.0,25,0.01680672268907563,84,11
Basic,Nissan,3980,3,264.0,9.0,7,0.03409090909090909,7,13
Basic,Volkswagen,8200,5,2917.0,46.0,124,0.01576962632841961,124,8
Basic,Peugeot,5350,1,5961.0,150.0,104,0.025163563160543533,281,14
Basic,SEAT,7999,8,857.0,62.0,20,0.07234539089848308,109,14
Basic,Volkswagen,16950,5,13621.0,528.0,50,0.038763673739079366,109,49
Basic,Volkswagen,37950,7,2945.0,73.0,65,0.024787775891341256,477,6
Basic,Renault,19345,7,1232.0,14.0,38,0.010795454545454546,154,6
Basic,BMW,37900,7,715.0,24.0,74,0.031888111888111886,104,6
Basic,Toyota,4750,2,657.0,5.0,24,0.0076103500761035,24,18
Basic,Opel,3995,3,254.0,5.0,12,0.0187007874015748,190,16
Basic,Iveco,2750,6,864.0,19.0,1,0.02199074074074074,31,22
Basic,Skoda,4795,3,1250.0,36.0,53,0.0288,201,14
Premium,Land Rover,99900,4,23115.0,713.0,67,0.030845771144278607,67,7
Basic,Peugeot,9900,8,149.0,1.0,1,0.006711409395973154,1,10
Basic,Peugeot,3490,3,1234.0,47.0,34,0.03618314424635332,33,21
Basic,Opel,13000,9,1581.0,57.0,63,0.036053130929791274,63,10
Basic,Kia,9750,7,2374.0,113.0,77,0.04759898904802022,77,14
Basic,Audi,24840,6,1972.0,55.0,43,0.027890466531440162,43,9
Basic,BMW,10999,4,1552.0,112.0,46,0.07216494845360824,368,13
Basic,Audi,18950,7,3963.0,682.0,26,0.16348725712843803,26,11
Basic,BMW,20950,7,699.0,17.0,10,0.024320457796852647,10,11
Basic,Mercedes-Benz,7999,6,1404.0,85.0,50,0.06054131054131054,198,24
Basic,Citroen,9950,5,635.0,44.0,44,0.06929133858267716,15,14
Basic,Mercedes-Benz,699,5,2482.0,64.0,7,0.0257856567284448,7,27
Basic,Hyundai,12750,2,2696.0,75.0,56,0.027818991097922848,57,13
Basic,Renault,17900,2,434.0,6.0,41,0.013824884792626729,130,8
Basic,Volkswagen,7499,7,345.0,31.0,3,0.08985507246376812,92,14
Basic,Volkswagen,4900,6,8027.0,229.0,125,0.02710227980565591,125,18
Basic,Peugeot,3950,3,1528.0,57.0,63,0.037303664921465966,416,17
Basic,Volkswagen,8999,5,2450.0,122.0,93,0.04979591836734694,93,16
Basic,BMW,6950,5,1776.0,190.0,21,0.10698198198198199,21,18
Basic,Renault,725,5,1275.0,23.0,64,0.01803921568627451,64,24
Basic,Volkswagen,11500,6,1107.0,136.0,36,0.12285456187895212,37,13
Basic,Toyota,3950,5,1162.0,81.0,31,0.06970740103270223,31,17
Basic,SEAT,8850,5,544.0,23.0,13,0.042279411764705885,13,12
Basic,Ford,4950,6,1257.0,86.0,49,0.06841686555290374,226,18
Basic,Renault,17895,1,216.0,2.0,43,0.009259259259259259,191,7
Basic,Fiat,7900,5,141.0,33.0,2,0.23404255319148937,2,12
Basic,Fiat,9950,1,1964.0,52.0,77,0.026476578411405296,77,10
Basic,BMW,17990,1,1789.0,51.0,27,0.02850754611514813,27,9
Basic,Peugeot,6900,3,521.0,13.0,5,0.02495201535508637,5,13
Basic,Toyota,2950,7,1416.0,59.0,33,0.041666666666666664,32,21
Basic,Chevrolet,4245,8,12574.0,269.0,87,0.0213933513599491,87,12
Basic,Renault,11950,9,435.0,60.0,59,0.13793103448275862,59,13
Basic,Renault,5450,7,1543.0,45.0,77,0.02916396629941672,107,16
Basic,Kia,3450,2,7747.0,305.0,43,0.03937007874015748,307,14
Basic,Toyota,11900,7,130.0,2.0,12,0.015384615384615385,12,8
Basic,Mercedes-Benz,26350,7,849.0,41.0,21,0.048292108362779744,22,11
Basic,Volkswagen,9995,2,925.0,156.0,19,0.1602162162162162,19,14
Basic,MINI,9900,7,1494.0,46.0,95,0.030789825970548863,95,19
Basic,Suzuki,21450,7,988.0,197.0,31,0.19939271255060728,1,7
Basic,Citroen,14450,5,313.0,6.0,4,0.019169329073482427,122,7
Basic,Citroen,15945,3,841.0,42.0,28,0.04994054696789536,28,11
Basic,SEAT,5249,8,123.0,2.0,9,0.015447154471544716,127,13
Basic,Volkswagen,8750,2,628.0,9.0,54,0.014331210191082803,54,8
Basic,MINI,6975,6,1699.0,80.0,104,0.047086521483225424,45,15
Basic,Volkswagen,12950,6,1516.0,53.0,85,0.03496042216358839,233,12
Basic,Citroen,5695,1,71.0,1.0,2,0.014084507042253521,61,15
Basic,Volvo,17450,7,1161.0,65.0,52,0.05598621877691645,346,9
Basic,Volkswagen,25250,7,2244.0,30.0,10,0.013368983957219251,10,10
Basic,Opel,795,5,844.0,80.0,4,0.0947867298578199,122,23
Basic,Toyota,18990,3,1936.0,0.0,125,0.0,448,8
Basic,Alfa Romeo,6450,5,3335.0,299.0,37,0.08517241379310345,67,16
Basic,BMW,1740,3,2906.0,189.0,27,0.06503785271851342,27,22
Basic,Nissan,9850,1,2183.0,207.0,69,0.09482363719651855,155,9
Basic,Volkswagen,7950,7,3640.0,184.0,27,0.04802197802197802,27,12
Basic,Peugeot,2500,8,1662.0,143.0,27,0.08604091456077016,28,18
Basic,Ford,9425,2,960.0,22.0,50,0.02177083333333333,257,10
Basic,Renault,9450,4,1453.0,47.0,105,0.03234686854783207,221,12
Basic,Volkswagen,33950,5,852.0,39.0,66,0.045774647887323945,124,9
Basic,Porsche,109950,1,775.0,49.0,15,0.06322580645161291,15,13
Basic,Volkswagen,10950,6,645.0,63.0,36,0.09767441860465116,36,10
Basic,Toyota,29995,5,5835.0,172.0,106,0.029477292202227934,254,8
Basic,Volkswagen,20499,7,3646.0,221.0,24,0.06061437191442677,24,9
Basic,Opel,14895,7,118.0,0.0,26,0.0,26,6
Basic,Nissan,10890,7,90.0,1.0,14,0.011111111111111112,162,11
Basic,Suzuki,1250,8,3188.0,59.0,112,0.0185069008782936,112,22
Basic,Ford,4400,3,105.0,1.0,2,0.009523809523809525,2,14
Basic,Toyota,25945,5,1753.0,25.0,37,0.01426126640045636,184,7
Basic,BMW,18950,7,452.0,34.0,5,0.0752212389380531,5,12
Basic,BMW,6400,3,1843.0,53.0,52,0.02875746066196419,21,19
Basic,Volkswagen,2450,6,30199.0,882.0,84,0.029206265108116164,84,18
Basic,Volvo,750,5,3916.0,88.0,24,0.02247191011235955,24,21
Basic,Renault,2195,5,818.0,21.0,21,0.02567237163814181,109,20
Basic,Mazda,1499,2,76.0,7.0,1,0.09210526315789473,1,21
Basic,Fiat,3999,8,799.0,59.0,12,0.07015018773466833,12,12
Basic,Ford,27850,6,48.0,0.0,6,0.0,6,6
Basic,Lancia,4495,6,2608.0,141.0,100,0.05406441717791411,186,15
Basic,Peugeot,9950,8,135.0,1.0,4,0.007407407407407408,122,14
Basic,Fiat,7780,8,292.0,40.0,8,0.13013698630136986,8,13
Basic,Mercedes-Benz,10900,4,300.0,30.0,8,0.1,244,17
Basic,Mercedes-Benz,38900,7,1670.0,73.0,79,0.043712574850299404,79,7
Premium,Volkswagen,19950,3,13830.0,674.0,58,0.04873463485177151,58,9
Basic,BMW,49950,1,2613.0,120.0,92,0.045924225028702644,356,6
Basic,Audi,22840,6,3492.0,59.0,73,0.016895761741122565,103,8
Basic,Renault,14790,3,5667.0,146.0,119,0.024475030880536437,119,8
Basic,Audi,23400,3,2247.0,64.0,34,0.02848242100578549,34,11
Basic,Renault,10400,5,18.0,0.0,3,0.0,61,9
Basic,Volkswagen,8445,8,1039.0,66.0,33,0.06352261790182868,62,13
Basic,Renault,7949,4,745.0,16.0,21,0.021476510067114093,50,9
Basic,Peugeot,6900,8,146.0,29.0,6,0.19863013698630136,6,10
Basic,Ford,17450,3,777.0,69.0,30,0.0888030888030888,30,7
Basic,Volvo,15950,3,2581.0,329.0,35,0.1274699728787292,35,14
Basic,Volkswagen,7850,3,608.0,40.0,52,0.06578947368421052,52,15
Basic,Nissan,18900,8,214.0,3.0,3,0.014018691588785047,92,9
Basic,Audi,22950,3,7310.0,247.0,103,0.03378932968536252,340,7
Basic,Audi,91940,4,316.0,22.0,8,0.06962025316455696,9,6
Basic,BMW,24950,6,396.0,38.0,15,0.09595959595959595,74,12
Basic,Ford,1945,2,10012.0,457.0,81,0.04564522572912505,22,18
Basic,Citroen,15450,7,838.0,37.0,53,0.04194510739856802,141,11
Basic,Kia,22900,3,1381.0,26.0,21,0.01882693700217234,21,8
Basic,Audi,27900,2,132.0,0.0,5,0.0,5,8
Basic,Audi,15750,5,5783.0,128.0,72,0.022133840567179666,13,11
Basic,Skoda,14450,1,373.0,4.0,27,0.010723860589812333,27,8
Basic,Kia,9950,1,2115.0,25.0,19,0.01182033096926714,108,15
Basic,Mitsubishi,499,8,4951.0,157.0,42,0.03171076550191881,219,24
Premium,Volvo,9645,7,8455.0,654.0,12,0.07735068007096392,71,11
Basic,Fiat,3985,7,179.0,6.0,6,0.0335195530726257,183,16
Basic,Ford,7900,6,222.0,25.0,7,0.11261261261261261,7,13
Basic,Peugeot,2485,7,615.0,74.0,21,0.12032520325203253,80,22
Basic,Suzuki,4450,7,634.0,45.0,15,0.07097791798107256,104,13
Basic,Suzuki,9450,7,375.0,21.0,25,0.056,84,12
Basic,Skoda,9900,3,2487.0,42.0,125,0.016887816646562123,125,12
Basic,Renault,1999,8,1394.0,25.0,23,0.017934002869440458,23,17
Basic,Renault,3950,5,2431.0,121.0,32,0.049773755656108594,31,18
Basic,Renault,26950,7,540.0,16.0,22,0.02962962962962963,22,6
Basic,Land Rover,64800,3,626.0,23.0,4,0.036741214057507986,4,9
Basic,Renault,26945,2,245.0,8.0,37,0.0326530612244898,37,6
Basic,Peugeot,1250,3,1154.0,56.0,49,0.04852686308492201,48,23
Basic,Volkswagen,8945,2,2243.0,147.0,31,0.06553722692822113,31,14
Basic,Fiat,3950,4,1080.0,28.0,25,0.025925925925925925,24,16
Basic,Ford,17095,2,254.0,4.0,85,0.015748031496062992,85,6
Basic,Volkswagen,39950,7,662.0,1.0,31,0.0015105740181268882,31,6
Basic,Volkswagen,13950,8,2653.0,85.0,69,0.03203920090463626,186,46
Basic,Volkswagen,4250,7,1711.0,52.0,2,0.028872004675628286,2,10
Basic,Infiniti,13950,3,171.0,4.0,1,0.023391812865497075,1,14
Basic,Volkswagen,32945,1,700.0,30.0,66,0.04285714285714286,66,8
Basic,Volkswagen,22450,9,381.0,176.0,11,0.46194225721784776,11,11
Basic,Volkswagen,8945,4,1041.0,38.0,22,0.03650336215177714,199,12
Basic,Renault,16450,7,232.0,6.0,22,0.02586206896551724,22,6
Basic,Peugeot,5250,3,2531.0,106.0,9,0.04188067957329119,10,12
Basic,Volkswagen,16440,1,136.0,5.0,24,0.03676470588235294,24,7
Basic,SEAT,5950,1,790.0,22.0,31,0.027848101265822784,31,12
Basic,SEAT,27995,3,1105.0,71.0,88,0.06104072398190044,87,6
Basic,Mercedes-Benz,41890,3,414.0,7.0,31,0.016062801932367147,31,6
Basic,Renault,177,5,448.0,12.0,12,0.026785714285714284,100,15
Premium,Audi,24900,1,32043.0,818.0,83,0.025528196485971974,231,7
Basic,Audi,19990,4,632.0,51.0,7,0.08069620253164557,214,10
Basic,Renault,9950,1,413.0,16.0,32,0.0387409200968523,32,12
Basic,Ford,27950,2,646.0,8.0,5,0.01238390092879257,5,7
Basic,Citroen,999,3,8719.0,176.0,117,0.019176511067783,235,22
Basic,Ford,14940,5,198.0,21.0,4,0.09571969696969697,122,9
Basic,Skoda,27995,3,42.0,2.0,4,0.047619047619047616,4,6
Basic,Opel,5930,5,2232.0,90.0,89,0.04032258064516129,265,13
Basic,Volkswagen,9999,2,1529.0,113.0,67,0.07390451275343361,185,12
Basic,Volkswagen,8800,2,739.0,66.0,8,0.08484438430311231,8,13
Basic,Renault,14440,3,164.0,7.0,14,0.042682926829268296,191,7
Basic,Skoda,4450,2,388.0,8.0,1,0.020618556701030927,1,11
Basic,BMW,2900,5,3789.0,164.0,73,0.043283188176299815,14,21
Basic,Citroen,3400,3,1677.0,71.0,8,0.042337507453786526,8,16
Basic,Toyota,15950,4,8777.0,382.0,56,0.043522843796285744,204,25
Basic,MINI,5950,1,1800.0,127.0,89,0.07055555555555555,89,20
Basic,Peugeot,4940,5,928.0,23.0,15,0.02478448275862069,192,14
Basic,Volkswagen,22900,9,3286.0,62.0,90,0.018867924528301886,90,10
Basic,Opel,7750,1,262.0,7.0,19,0.026717557251908396,19,12
Basic,Renault,32450,2,497.0,32.0,9,0.06438631790744467,9,8
Basic,Toyota,9350,7,5591.0,534.0,14,0.09551064210338044,73,10
Basic,Volkswagen,3250,3,951.0,40.0,10,0.04206098843322818,10,18
Basic,Volkswagen,10445,1,1362.0,34.0,83,0.024963289280469897,113,12
Basic,Volkswagen,24950,5,1885.0,62.0,49,0.031246684350132625,136,8
Basic,Volkswagen,2500,5,2702.0,85.0,60,0.02988527017024426,60,20
Basic,Peugeot,2495,3,505.0,28.0,2,0.055445544554455446,2,18
Basic,Opel,18040,2,386.0,1.0,54,0.0025906735751295338,231,10
Basic,Opel,9900,3,540.0,34.0,15,0.06296296296296296,74,11
Premium,Opel,550,2,48362.0,488.0,14,0.010090566974070552,222,28
